slug,locale,topic_cluster,primary_keyword,secondary_keywords,target_intent,title,h1,word_count,translation_status,needs_generation,needs_translation,needs_seo_rewrite,target_pages_to_link,priority
how-to-make-photos-for-a-local-marketplace,kk,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,ky,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,uz,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,tg,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,tr,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,az,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,ar,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,es,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,pt,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,fr,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,de,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,it,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,pl,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,uk,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,hi,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,id,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,vi,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-to-make-photos-for-a-local-marketplace,zh,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,exact-product-card,P2
how-ai-helps-suppliers-from-the-cis,ru,localization / international sellers,как ai помогает поставщикам из снг,товарное фото; карточка товара; AI для маркетплейса,informational,Как AI помогает поставщикам из СНГ,Как AI помогает поставщикам из СНГ,0,draft,yes,no,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,en,localization / international sellers,how ai helps suppliers from the cis,product photography; marketplace listing image; AI ecommerce photo,informational,How AI helps suppliers from the CIS,How AI helps suppliers from the CIS,0,draft,yes,no,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,kk,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,ky,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,uz,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,tg,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,tr,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,az,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,ar,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,es,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,pt,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,fr,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,de,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,it,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,pl,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,uk,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,hi,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,id,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,vi,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-ai-helps-suppliers-from-the-cis,zh,localization / international sellers,,,informational,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,ru,localization / international sellers,как сделать товарный контент для международных клиентов,товарное фото; карточка товара; AI для маркетплейса,how-to,Как сделать товарный контент для международных клиентов,Как сделать товарный контент для международных клиентов,0,draft,yes,no,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,en,localization / international sellers,how to create product content for international clients,product photography; marketplace listing image; AI ecommerce photo,how-to,How to create product content for international clients,How to create product content for international clients,0,draft,yes,no,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,kk,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,ky,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,uz,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,tg,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,tr,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,az,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,ar,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,es,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,pt,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,fr,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,de,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,it,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,pl,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,uk,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,hi,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,id,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,vi,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-create-product-content-for-international-clients,zh,localization / international sellers,,,how-to,,,0,needs_review,no,yes,yes,supplier-catalog-photos,P2
how-to-write-a-prompt-for-product-photography,ru,AI prompt / advanced,как написать prompt для товарного фото,товарное фото; карточка товара; AI для маркетплейса,how-to,Как написать prompt для товарного фото,Как написать prompt для товарного фото,0,draft,yes,no,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,en,AI prompt / advanced,how to write a prompt for product photography,product photography; marketplace listing image; AI ecommerce photo,how-to,How to write a prompt for product photography,How to write a prompt for product photography,0,draft,yes,no,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,kk,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,ky,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,uz,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,tg,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,tr,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,az,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,ar,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,es,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,pt,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,fr,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,de,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
how-to-write-a-prompt-for-product-photography,it,AI prompt / advanced,,,how-to,,,0,needs_review,no,yes,yes,creative-product-scene,P0
